Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Variant Image,Variant Weight Unit,Variant Harmonized System Code,Variant Country of Origin
"va-321","VsionAir Airbrush Holder Frame 200mm (VAX-ABHF-200)","<p>https://youtu.be/SIJMAgx7J6c<br/>Mount them vertically or horizontally to our Frame tm available in different lengths dependent upon how many airbrushes you want to hold. Comes with a pre screwed bolted and rubberised mount for easy fix. Illustration shows a fully loaded version.<br/>Please note that you will receive 1 frame of the length specified in the title together with pre fit mounting parts.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-ABHF-200","500","shopify","50","deny","manual","5.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-ABH-6-Airbrush-Holder-Assembly-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-319","VsionAir Airbrush Holder Frame 150mm (VAX-ABHF-150)","<p>https://youtu.be/SIJMAgx7J6c<br/>Mount them vertically or horizontally to our Frame tm available in different lengths dependent upon how many airbrushes you want to hold. Comes with a pre screwed bolted and rubberised mount for easy fix. Illustration shows a fully loaded version.<br/>Please note that you will receive 1 frame of the length specified in the title together with pre fit mounting parts.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-ABHF-150","500","shopify","50","deny","manual","4.79","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-ABH-6-Airbrush-Holder-Assembly-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-317","VsionAir tm Needle Cap Tray (VAX-NCH4)","<p>Holds up to 4 needle caps it screws directly to our Vframe – ideal for our Airbrush Holder Vframes.<br/>Image shows additional airbrush holders and<br/>Holds up to 4 needle caps it screws directly to our Vframe – ideal for our Airbrush Holder Vframes.<br/>Image shows additional airbrush holders and VFrames.</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VA-317","500","shopify","50","deny","manual","9.59","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-ACH4-Aircap-Holder-4-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-314","VsionAir tm Airbrush Holder (VAX-ABH)","<p>https://youtu.be/SIJMAgx7J6c<br/>A simple little holder. That allows you to screw it directly to the VsionFrame TM and set the angle of the airbrush – suitable for all our Tool Bars, and our Independent Airbrush Stations.<br/>You can expand the number of holders buy adding our VsionFrame TM</p>","VsionAir","Tool & Airbrush Holders","Coast Europe, VsionAir, Tool & Airbrush Holders","TRUE","Title","Default Title","","","VAX-ABH","500","shopify","50","deny","manual","7.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-ABH-Airbrush-Holder-Render-Reworked.png","1","","g","8424.90.00","GB"
"va-312","VsionAir tm Skateboard Jig (VAX-JG-SKBD)","<p>We love boards! and what better way to pay homage to them than to have an actual skateboard jig.<br/><br/>This jig is ideal for all the prep work, priming sanding, base coating, flaking, painting, leafing, striping, clear coating, and polishing. You can set the angle lock it into place and do what you want.<br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.<br/>To download a copy of the Assembly Drawing please click this link<br/>To download a copy of the packing list please click this link</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-SKBD","500","shopify","50","deny","manual","59.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-HG-SKBD-Skateboard-Jig-Assembly-Render-Reworked.png","1","","g","8479.89.97","GB"
"va-310","VsionAir Thermal Mug Jig (VAX-JG-TM)","<p>We’ve heard that our American brothers and sisters custom paint a lot of thermal mugs such as YETI’s TM and the like. We’re such affable people “us Brits” that we wanted to make it easier for you to paint them. It relies on rubber discs that slide into the cup and hold it with suction.<br/>They’re set on a threaded rod so you can set the height they sit within the cup. The rod is connected to our VsionAir TM Frame and comes with a height adjuster so it simply drops into either the Desk Mount Stand or the TriStand TM<br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-TM","500","shopify","50","deny","manual","59.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-TM-Thermal-Mug-Jig-Reworked.png","1","","g","8479.89.97","GB"
"va-308","VsionAir Motorcycle & Car Wheel Jig (VAX-Jg-WHL)","<p>A very simple little jig that enables you to place a wheel on it and turn it, ideal for spraying or pinstriping. It has a removable top spinner for car wheels and a shaft for motorcycle wheels.<br/>That’s it – simple but really useful !<br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-Jg-WHL","500","shopify","50","deny","manual","47.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-WHL-Wheel-Jig-Render1-Reworked.png","1","","g","8479.89.97","GB"
"va-306","VsionAir Motorcycle Helmet Jig (VAX-JG-HLMT)","<p>A very innovative design that utilises a unique chinstrap bracket and heavy duty rubber to hold the helmet to our internal VsionFrameTM, that is connected to another unique rotational ball and clamp mechanism. Giving you the ability to move and lock the helmet in the same way you can move your head.<br/>Again it has the height adjuster bracket that fits into our Angle Lock giving you a stable base and the ability to do any type of work on it. <br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.<br/>Download the Assembly Drawing by clicking this link<br/>Download the Parts & Assemblies Packing List by clicking this link</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-HLMT","500","shopify","50","deny","manual","110.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-HLMT-Render-1-Reworked.png","1","","g","8479.89.97","GB"
"va-304","VsionAir Motorcycle Tank Rotisserie Jig (VAX-JG-MCTNK)","<p>A really cool and useful jig. This jig comes with varying lengths of VsionFrame and different mount options, basically it can handle any tank that has mount points even the “bung” type. The jig enables you to not only spin the tank on its horizontal frame axis but also the vertical axis, allowing you to spray the entire tank whilst being stood on one spot. You can lock the tank at any angle so you can use it for prep work, masking, pin striping, airbrushing and even polishing.<br/>This jig will evolve as more tank dimensional information comes to light, any potential items will be made available discounted for existing customers upon proof of original purchase. So keep your receipts!<br/>In the kit is a range of sizes of VFrame and various brackets, threaded bars nuts, bolts and threaded bung inserts and a height adjuster. there are also 2 angle lock adjuster brackets to lock the horizontal motion everything when working.<br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-MCTNK","500","shopify","50","deny","manual","227.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-MCTNK_VsionAir_Motorcycle_Tank_Jig_reworked.png","1","","g","8479.89.97","GB"
"va-302","Vsionair Motorcycle Fender/Mudguard Jig Set (VAX-JG-MCFDR)","<p>No more balancing fenders on water filled gallon tins. Held securely by unique screw in fixings that secure the fender.<br/>Using our VsionAir TM Height Bracket you can spin the fender on the vertical axis – again allowing you to paint the whole fender whilst stood in one position. You can also lock the jig – so you can use it for prep work, masking, pin striping, airbrushing and even polishing.<br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.<br/>Download the Assembly Drawing by clicking this link<br/>Download the Parts & Assemblies Packing List by clicking this link</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-MCFDR","500","shopify","50","deny","manual","95.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-MCFDR-Render1-Reworked.png","1","","g","8479.89.97","GB"
"va-297","VsionAir Electric Guitar Jig (VAX-JG-GTR)","<p>VsionAir Electric Guitar Jig.<br/>Comes with everything you need to hold both the neck and the body of the guitar. Both jigs have the height adjuster for the VsionFrame TM  enabling you to rotate the “neck” axis and also lock it into a specific angle, allowing you to spray the entire piece whilst being stood on one spot. Because you can also lock it at any angle, you can use it for prep work, masking, pin striping, airbrushing and even polishing. You can also change the angle enabling you work on the top/bottom straight on – no bending<br/>This jig comes with 1 base mount that sits in the stands (desk & Tri-Stand) with an angle lock adjuster and 2 mount assemblies one for the body and one for the neck.<br/>All our jigs can be used on both the Tri-Stand and Desk Mount Stand, meaning you can do the “dirty” work in the booth and then just lift them out and take to your studio to apply your artwork and detail. When you’ve finished take them back to the booth and clear coat, cut and polish all on one stand.<br/>To download a copy of the Assembly Drawing please click this link<br/>To download a copy of the packing list please click this link</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-GTR","500","shopify","50","deny","manual","167.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-GTR-Guitar-Body-Jig-A-Render.png","1","","g","8479.89.97","GB"
"va-296","VsionAir TM A3 Airbrush Station Jig (VAX-JG-IABS-A3)","<p>The ideal jig if you want to paint on canvass, specialist cards and papers, the Vsionair tm Independent Airbrush Station is able to hold up to A3 (ANSI B) in both landscape and portrait. It’s steel faced making it fantastic to use magnets to hold your stencils and work on.<br/>The main structure is made from our unique VFrame tm which means that you can bolt any of our accessories to it.<br/>The main VsionBoard tm is finished in a neutral matt cream powder coat.</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-JG-IABS-A3","500","shopify","50","deny","manual","119.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-A3VSBD-A3-VsionBoard-Jig_Reworked.png","1","","g","8479.89.97","GB"
"va-294","VsionAir TM A4 Airbrush Station Jig (VAX-JG-IABS-A4)","<p>The ideal jig if you want to paint on canvass, specialist cards and papers, the Vsionair tm Independent Airbrush Station is able to hold up to A4 (ANSI A) in both landscape or portrait. It’s steel faced making it fantastic to use magnets to hold your stencils and work on.<br/>The main structure is made from our unique VFrame tm which means that you can bolt any of our accessories to it.<br/>The main VsionBoard tm is finished in a neutral matt cream powder coat.</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-JG-IABS-A4","500","shopify","50","deny","manual","95.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-JG-A3VSBD-A3-VsionBoard-Jig_Reworked.png","1","","g","8479.89.97","GB"
"va-293","VsionAir tm Canvass Jig 1500mm Spine (VAX-JG-CNVSS-1500)","<p>Our Canvass jigs are ideal for holding canvasses up to 1300mm high. The top & bottom VFrame acts as a toolbar mount as well.<br/>We can special build Easels using our Canvass Jigs and Tri-Stands to create Easels that will hold a canvass of up to 2.5mm high by what ever width you require.</p>","VsionAir","Work-Holding Jigs","Coast Europe, VsionAir, Work-Holding Jigs","TRUE","Title","Default Title","","","VAX-JG-CNVSS-1500","500","shopify","50","deny","manual","143.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-CNVSS-Canvass-Jig-Reworked.png","1","","g","8479.89.97","GB"
"va-288","VsionAir tm 60 LED Light with Mounting Brackets 600mm (VAX-LED-60)","<p>VsionAir tm 600mmLED Overhead Light, creates a nice bright workspace. works on 110 & 240 volt.</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-LED-60","500","shopify","50","deny","manual","76.79","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/LEDLight.jpg","1","","g","8479.89.97","GB"
"va-284","VAX Lighting, Camera & Dual Vertical Tool Bar Rig 1.2m (VAX-LCT-RIG-1200)","<p>The VsioAir Lighting, Camera & Vertical Tool Bar Rig, is designed to provide you with the physical structure to mount lighting, cameras and any of our accessories directly to it. It bolts to the horizontal tool bar and with the use of the IABS Brackets enables you to angle the vertical bars from directly above to 90 degrees behind the work area. This is a real game changer to your work area – you’ll be amazed at what you can mount to this.<br/>It mounts to both our Desk Mount Stand and our Tripod Stand (via our VsionAir Tool Bar). Available in 3 Widths 1m, 1.2m & 1.5m<br/>To download the assembly instructions please click on link<br/>To download the packing list please click on link</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-LCT-RIG-1200","500","shopify","50","deny","manual","131.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/1000mm_x_1200mm_Vertical_Tool_Bars__Lighting_Camera_Rig_Reworked.png","1","","g","7616.99.90","GB"
"va-282","VAX Lighting, Camera & Dual Vertical Tool Bar Rig 1m (VAX-LCT-RIG-1000)","<p>The VsioAir Lighting, Camera & Vertical Tool Bar Rig, is designed to provide you with the physical structure to mount lighting, cameras and any of our accessories directly to it. It bolts to the horizontal tool bar and with the use of the IABS Brackets enables you to angle the vertical bars from directly above to 90 degrees behind the work area. This is a real game changer to your work area – you’ll be amazed at what you can mount to this.<br/>It mounts to both our Desk Mount Stand and our Tripod Stand (via our VsionAir Tool Bar). Available in 3 Widths 1m, 1.2m & 1.5m<br/>To download the assembly instructions please click on link<br/>Tp download the packing list please click on link</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-LCT-RIG-1000","500","shopify","50","deny","manual","119.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/1000mm_x_1200mm_Vertical_Tool_Bars__Lighting_Camera_Rig_Reworked.png","1","","g","7616.99.90","GB"
"va-281","VsionFrame tm Tool Bar 1500mm (VAX-FRM-1500-TB)","<p>If you want to expand the range of useful accessories to your workstation then look no further than our VsionFrame tm Tool Bar will bolt directly to both our Desk Mount Stand and our Tri-Stand, it will also bolt to the front our our Independent Airbrush Station if you also purchase and additional 2 of our VBrackets.<br/>The VsionFrame Tool Bar is available in 5 sizes…<br/>500mm, 750mm, 1000mm, 1200mm & 1500mm.</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-FRM-1500-TB","500","shopify","50","deny","manual","31.19","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VsionFrame-Render-Reworked.png","1","","g","7616.99.90","GB"
"va-280","VsionFrame tm Tool Bar 1200mm (VAX-FRM-1200-TB)","<p>If you want to expand the range of useful accessories to your workstation then look no further than our VsionFrame tm Tool Bar will bolt directly to both our Desk Mount Stand and our Tri-Stand, it will also bolt to the front our our Independent Airbrush Station if you also purchase and additional 2 of our VBrackets.<br/>The VsionFrame Tool Bar is available in 5 sizes…<br/>500mm, 750mm, 1000mm, 1200mm & 1500mm.</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-FRM-1200-TB","500","shopify","50","deny","manual","28.79","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VsionFrame-Render-Reworked.png","1","","g","7616.99.90","GB"
"va-279","VsionFrame tm Tool Bar 1000mm (VAX-FRM-1000-TB)","<p>If you want to expand the range of useful accessories to your workstation then look no further than our VsionFrame tm Tool Bar will bolt directly to both our Desk Mount Stand and our Tri-Stand, it will also bolt to the front our our Independent Airbrush Station if you also purchase and additional 2 of our VBrackets.<br/>The VsionFrame Tool Bar is available in 5 sizes…<br/>500mm, 750mm, 1000mm, 1200mm & 1500mm.</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-FRM-1000-TB","500","shopify","50","deny","manual","23.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VsionFrame-Render-Reworked.png","1","","g","7616.99.90","GB"
"va-278","VsionFrame tm Tool Bar 750mm (VAX-FRM-750-TB)","<p>If you want to expand the range of useful accessories to your workstation then look no further than our VsionFrame tm Tool Bar will bolt directly to both our Desk Mount Stand and our Tri-Stand, it will also bolt to the front our our Independent Airbrush Station if you also purchase and additional 2 of our VBrackets.<br/>The VsionFrame Tool Bar is available in 5 sizes…<br/>500mm, 750mm, 1000mm, 1200mm & 1500mm.</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-FRM-750-TB","500","shopify","50","deny","manual","16.79","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VsionFrame-Render-Reworked.png","1","","g","7616.99.90","GB"
"va-270","VsionFrame tm Tool Bar 500mm (VAX-FRM-500-TB)","<p>If you want to expand the range of useful accessories to your workstation then look no further than our VsionFrame tm Tool Bar will bolt directly to both our Desk Mount Stand and our Tri-Stand, it will also bolt to the front our our Independent Airbrush Station if you also purchase and additional 2 of our VBrackets.<br/>The VsionFrame Tool Bar is available in 5 sizes…<br/>500mm, 750mm, 1000mm, 1200mm & 1500mm.</p>","VsionAir","Tool Bars & Lighting Rigs","Coast Europe, VsionAir, Tool Bars & Lighting Rigs","TRUE","Title","Default Title","","","VAX-FRM-500-TB","500","shopify","50","deny","manual","11.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VsionFrame-Render-Reworked.png","1","","g","7616.99.90","GB"
"va-268","VAX-IABS VsionAir Independent Airbrush Station","<p>If you only paint on canvass, specialist cards and papers, the Vsionair tm Independent Airbrush Station forms the ideal base. It is able to hold up to A3 (ANSI B) in both landscape and portrait. It’s steel faced making it fantastic to use magnets to hold your stencils and work on.<br/>The main structure is made from our unique VFrame tm which means that you can bolt any of our accessories to it. I has stops on the front base to stop it from being pushed away when pressure is applied.<br/>You can also purchase additional tool bars that will fasten to the front base enabling you to expand the range off accessories you can add.<br/>If you later wish to move to our Desk Mount and or Tri-Stand, we have an upgrade kit which will allow you to convert it, giving you flexibility and peace of mind.<br/>The main VsionBoard is now finished in a neutral matt mid grey powder coat. This colour was recommended by Marissa Oosterlee being this colour maintains your eyes colour balance for extreme accuracy of colour matching whilst painting.<br/>To download a copy of the Assembly Drawing please click this link<br/>To download a copy of the packing list please click this link</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-IABS","500","shopify","50","deny","manual","119.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-A3-IABS_VisonAir_Independent_Airbrush_Station_FKLogo.png","1","","g","7616.99.90","GB"
"va-265","Angle Lock Adjuster (VAX-ALA)","<p>Our VsionAir Angle & Lock Adjuster is an optional accessory for both our Desk Mount & TriStand it bolts directly to the top bracket.<br/>It allows you to drop the jig in it and spin it on the vertical axis freely, but also has the ability to lock the jig at any rotational angle. Making it ideal for locking your parts when performing critical actions, for example welding. taping up – lining out, striping, airbrushing, polishing.<br/>Finished in bright zinc.</p>","VsionAir","Fixings, Knobs & Hardware","Coast Europe, VsionAir, Fixings, Knobs & Hardware","TRUE","Title","Default Title","","","VAX-ALA","500","shopify","50","deny","manual","30.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/06/VAX-ALA-Angle-Lock-Adjuster-Render-Web.png","1","","g","7318.15.95","GB"
"va-262","Crown Feet for VsionAir Tri-Stand (VAX-CRWN-FT)","<p>The Crown Feet, are not just a really cool aesthetic to enhance the Tri-Stand.<br/>They are also a functional addition in that if you have a down draft gridded floor they stop the legs from potentially falling into the gridded openings and falling over. Finished in red powder coat and supplied with mounting bolts, nuts and washers.</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-CRWN-FT","500","shopify","50","deny","manual","20.39","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-CRWN-FT.png","1","","g","7616.99.90","GB"
"va-260","VsionAir Desk Mount Clamp (VAX-DM2)","<p>Vsionair VAX-DM2 Desk Mount Clamp is made from 4mm steel, it simply slides up Desk Mount down tube and then tightens with two 8mm threaded handles.<br/>Providing a great unobtrusive mount.<br/>We have to say if you’re going to holding really heavy items – we strongly recommend using the drill and screw method supplied with your desk mount.</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-DM2","500","shopify","50","deny","manual","35.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/Desk_Mount_Clamp_Assembly_Reworked.png","1","","g","8479.89.97","GB"
"va-256","VsionAir Desk Mount -(VAX-DM1)","<p>Being made from 6mm thick aluminium plate, it is very strong. The beauty of our platform system is the flexibility you have holding your work piece by simply dropping the jig into the tubed hole and you’re ready to go. You can add all your tools and accessories by bolting the horizontal tool bar to the base.  It can be mounted using two methods. Method 1. Drilling holes in the desk top will allow you slide the Desk Mount in and out to accommodate challenging items like fenders (mudguards) or if you don’t want to drill your desk top, you can purchase the Desk Mount Clamp (Method 2) pictured. Finished in our signature red & black powder coat.</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-DM1","500","shopify","50","deny","manual","95.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-DM1-Desk-Mount-Assembly.png","1","","g","8479.89.97","GB"
"va-255","VsionAir Tri-Stand (VAX-TRI)","<p>Our TristandTM is made of aluminium, making it very strong and portable. The brackets are designed to be extremely adjustable, having both fixed holes for speed and slots for maximum adjustability.<br/> The square bracket on the top enables you to bolt additional horizontal toolbars to mount your desired accessories. You can add the Angle Lock, this will allow you to lock your jigs on the vertical axis. <br/>Image shows the optional feet. They are not typically needed unless you have a slotted steel floor such as in down draught booths. Finished in red & black powder coat.</p>","VsionAir","Base Stands & Easels","Coast Europe, VsionAir, Base Stands & Easels","TRUE","Title","Default Title","","","VAX-TRI","500","shopify","50","deny","manual","239.99","","TRUE","TRUE","","https://vsionair.com/wp-content/uploads/2021/05/VAX-TRI-Vsion-Air-TriPod-with-Feet.png","1","","g","7616.99.90","GB"
